name,latitude,longitude,area,geo_id
"Walden, Cobb, GA",34.011622927,-84.429478497,0.0591744962523965,e1187d31db4eab5c87f5633a3763a578
"Walton Reserve, Cobb, GA",33.781113012,-84.602026962,0.0774645466607801,d85a7d182f818050f678c076252475cc
"Walton Village Apartments, Cobb, GA",33.91398895,-84.558822645,0.0317879683237569,e0bacda1ed06a4fbf62f9aced1003f55
"West Village, Cobb, GA",33.843589885,-84.491486452,0.109680085033885,2589485d76b8b352466e5c8a8db5f8fd
"Westbury at Vinings, Cobb, GA",33.832380501,-84.483058884,0.037575443656456,3edabe41e15cd3f88d9c3e86cdbdbdc0
"Whittier Mill Village, Cobb, GA",33.81176225,-84.482487838,0.31742248585289,e73683d2d696b9171982889b37b65f73
"Windsor Oaks, Cobb, GA",34.055308402,-84.464298428,0.448150762796914,625815d9823792fa9c479eda056c574a
"Wintercrest, Cobb, GA",33.860636698,-84.590528497,0.0391448888993126,d569f0eed50ed311f9937aacff1c7fb5
"Wood Chase and Coral Ridge, Cobb, GA",33.925061639,-84.561394676,0.0275833623092992,462f73952b18c0ce93e35771166bfcd5
"York Towne, Cobb, GA",34.049918953,-84.573014107,0.145894195835527,ff176b2091e0c70751e015e482d0f407
"Bartram Trail, Columbia, GA",33.520488563,-82.218572893,0.925367706353801,02fd9c5c025010ccbe88420d309a0bc8
"Belair, Columbia, GA",33.4554202,-82.116311162,13.0465665285289,6ebbbfb930608d027f0efe75f2c32f78
"Crawford Creek, Columbia, GA",33.518122496,-82.177894253,0.829470378717153,31524194b68ad660854e70505251acc1
"Fort Gordon, Columbia, GA",33.357155,-82.240260531,86.7021816333407,21a9c2a83c30fdbf7355d8cefd3dfbd7
"Grove Landing, Columbia, GA",33.44742805,-82.228848007,0.26877317606888,ee545db1a72a109af153bd193e31ae4f
"Jones Creek, Columbia, GA",33.552722097,-82.107590472,1.08727072358716,5ca3858445e0cf5ff03b6912ec416bc5
"Kelarie, Columbia, GA",33.504738678,-82.248937306,0.392334771883641,66a282e0af343fdbd6bca7ddc678f4b9
"Knob Hill, Columbia, GA",33.5505352,-82.186915013,0.428073668901459,969f33dd608b065a37acc0ebeba2e68f
"Patriots Ridge, Columbia, GA",33.50609805,-82.224530304,0.659200335188633,29a4e0ff83ba1c454845ca4d89c2db26
"West Augusta, Columbia, GA",33.504535693,-82.047331022,12.526311116605,772748c83d780e5adc8c30729a252d17
"West Lake, Columbia, GA",33.541824305,-82.072439081,1.80544833583842,ca216945d86b4720afa7d7191c1cd00f
"Avery Park at Newnan, Coweta, GA",33.4080113,-84.796090162,0.549060827077603,c377ab2b9d1d90c7aa7730bc325e629f
"Westside, Coweta, GA",33.37152315,-84.834562838,0.529366082378284,2ae26a5d4acb2f39a79024a924ea8944
"Adair Park, DeKalb, GA",33.7710906,-84.302725729,0.165906264982703,1f88b839194c657356c19e218673af96
"Atkins Park, DeKalb, GA",33.7755845,-84.350527524,0.0543664855684212,a402b4c1a484257545c6478f70a33254
"Brookhaven, DeKalb, GA",33.8679085,-84.35306848,0.996134919630926,b54502ccf302fccd05861c8ea3ab45fe
"Candler Park, DeKalb, GA",33.766001773,-84.341023633,0.634459572003014,de0dc3ac8c9e3e5677d3eba3c5ec341c
"Chelsea Heights, DeKalb, GA",33.78081565,-84.310665777,0.131452909752006,521546b3dce7e537aba36776bdbfc6ad
"Clairemont Avenue, DeKalb, GA",33.783347607,-84.301542987,0.102327368722735,1a31a7bfd76e5b8873e6b0ce355e8b4d
"Clairmont Heights, DeKalb, GA",33.80056036,-84.302805247,0.381856451402887,cb7f144d037ab7f4cb3abd162e6008a7
"College Heights, DeKalb, GA",33.755399091,-84.292548979,0.23161165210975,5edc051cd12cfcf09ead40138b60010e
"Columbia Theological Seminary, DeKalb, GA",33.763954889,-84.282896788,0.0922426655569351,99fcfc33cc8d2c14ebcf6116d9d7d90c
"Decatur Heights, DeKalb, GA",33.782101763,-84.282383459,0.178439079244947,fdfaa3dc79af0a332e67ed6a1e749ec7
"Downtown Decatur, DeKalb, GA",33.77491965,-84.298240723,0.377242883111723,e006823c5a784873028278ca9807c02c
"Druid Hills, DeKalb, GA",33.781672883,-84.331565814,2.2396640239718,e7143907692ae4671d187434d9c1633f
"East Atlanta, DeKalb, GA",33.732067012,-84.333439991,1.51815499827178,75ca26885baa9ac28bcd52ddac37e46c
"East Lake, DeKalb, GA",33.745729121,-84.30516862,1.47610415601277,5f5c7e5b53b67e607980a7114ce613d5
"East Ponce de Leon Corridor, DeKalb, GA",33.776482892,-84.283606069,0.0548703914738909,46e5f346317868e871055f0ebb58d57d
"Edgewood, DeKalb, GA",33.75396395,-84.341851981,0.885939765562264,60db86461417a56ba0a974afade61894
"Glenwood Estates, DeKalb, GA",33.780879354,-84.287719397,0.185574901350832,1dc4513fa738192cf9959f5038cb1b14
"Great Lake, DeKalb, GA",33.7847379,-84.297706093,0.121414691842256,74b94146fac32b3bf5755f0c61677f76
"Greenwood / Pattillo / Howard, DeKalb, GA",33.768875026,-84.302035563,0.0242908037629122,e64f3fa86e873254798d696a4feeb471
"High Point, DeKalb, GA",33.896001785,-84.364771674,4.14954262170054,279a753acb07dac2d199231d1a095883
"Inman Park, DeKalb, GA",33.761236642,-84.355444372,0.59132528426091,af94eab5087cf2ee81cb4071662cb43a
"Kirkwood, DeKalb, GA",33.752506023,-84.325692936,1.52101604460725,8475e3954988985e2300b8bb78736a49
"LaVista Park, DeKalb, GA",33.82046841,-84.34161872,0.571135310530895,dfd63827fe2d1537b915d7a6cdc78eda
"Lake Capri, DeKalb, GA",33.719068794,-84.054571452,0.648283121590265,ad32dcdbfa1fc7159e9143e618b9807d
"Lake Claire, DeKalb, GA",33.7659991,-84.324995315,0.481831963795448,4bf4f6706abc93237a44f468c3749a57
"Leila Valley, DeKalb, GA",33.687259714,-84.351819199,0.495415225187259,4a94ae498c4b6a85d287443e946da298
"Lindridge / Martin Manor, DeKalb, GA",33.817094676,-84.357712392,0.692124837406921,739043c2aa712b386c9a4079b72c4d69
"McDonough / Adams / Kings Highway, DeKalb, GA",33.765876909,-84.298250611,0.112843453881845,2d79005bc6cd4ef496944a92582f06f9
"Medlock / North Decatur, DeKalb, GA",33.788036414,-84.29532085,0.332492557737092,bafc9681ade94c3d898b6d5cfa661176
"Merry Hills, DeKalb, GA",33.821360328,-84.324741545,0.74721462701985,23b8c2b4f6206a599d0d6d4ffcd87dd4
"Morningside / Lenox Park, DeKalb, GA",33.801044527,-84.35243806,2.2673331712641,fb67b68d7a5ed34f2c615c989bc87331
"Norwood Manor, DeKalb, GA",33.69851295,-84.365999891,0.524809816306802,daa0c8d72aec223e74d4cb2fc6809f7e
"Oakhurst, DeKalb, GA",33.760022342,-84.303465112,0.689619955346939,56531c59059fb61ddf44dd817733e437
"Ormewood Park, DeKalb, GA",33.73476564,-84.354601856,0.795235278006427,fb1de96e9ef9c34b3e4d8177ef2ec66d
"Parkwood, DeKalb, GA",33.770586247,-84.309806628,0.212035769552991,209f3bf785950863ee6f515071d3acea
"Pine Hills, DeKalb, GA",33.837989296,-84.35388566,1.13911055087618,382f0ba3c3aac156c3018abbbdedc0dc
"Ponce de Leon Court, DeKalb, GA",33.7770855,-84.290981033,0.0075743657510142,6353228a42500b555d803e4de8426ba1
"Poncey-Highland, DeKalb, GA",33.76911625,-84.357390332,0.374377291564659,ce71fbf92eee951e6c31f1ba2c260643
"Reynoldstown, DeKalb, GA",33.75209965,-84.355670512,0.619105914404147,1bc9d7b348591bcd8bdfd66a91c29d91
"Ridgedale Park, DeKalb, GA",33.852962,-84.35389209,0.177588867835886,416a22324e2409630334c009ae78e796
"South Candler Street / Agnes Scott, DeKalb, GA",33.765433557,-84.294491441,0.17086576358393,d175a2b0b025cd645fbdfcf152477417
"The Branches, DeKalb, GA",33.949780389,-84.345547918,0.724272698244085,6d40aefaab787d449fae64b5e3ec8526
"Thomasville Heights, DeKalb, GA",33.70230395,-84.356969016,0.636542303870968,ab434b866b2ceba77dc6cd95b850f20e
"Virginia Highland, DeKalb, GA",33.780729499,-84.357439348,1.04767422543008,a3c56962253acdb0dd54975e229f53e3
"West Clairemont, DeKalb, GA",33.779606255,-84.304172356,0.253995215543927,2c4351ab7d02c29e7f25ed402d01fdde
"West Decatur, DeKalb, GA",33.771898425,-84.314109665,0.220276860330993,0d0595b5863e1c13192b53084aa1fefc
"Westchester Hills, DeKalb, GA",33.784808853,-84.308900796,0.0670071278640513,f7bdf060e99393fbcb17b9ca6f86f08e
"Winnona Park, DeKalb, GA",33.765198675,-84.287782775,0.257197179191172,268559dda6d68a49ce7a861c623819ba
"Woodland Hills, DeKalb, GA",33.721813667,-84.351819349,0.148519510500557,9e33ee50c27e227ea4703e188de5707b
"Anneewakee Trails, Douglas, GA",33.683247687,-84.674927063,0.850896993324955,21eebcfdd63c229bd59d331b837251b5
"Brookmont, Douglas, GA",33.724669562,-84.70138928,0.566005891127692,7d7800b1ba4606b17e9f1757a6f61e14
"Chattahoochee River Club, Forsyth, GA",34.152044868,-84.09358765,2.71157522241659,ad092ea20ba244fd43be4f3c1efb89db
"Hampton, Forsyth, GA",34.30208435,-84.059243362,0.735865292125244,22ef74f79f2d8f6a58a88f6cf6ef3e9a
"Laurel Springs Golf Club, Forsyth, GA",34.0976041,-84.15000278,1.09990767677022,abaec186946b439238f1f39f20de0c9b
"Olde Atlanta Club, Forsyth, GA",34.08528835,-84.120162076,0.93334170878425,4bf8918e26b443a315866a87cde211e3
"St. Marlo Country Club, Forsyth, GA",34.067069311,-84.140992095,1.5034797462334,c36b01c39daa42dd2d34f1a055975c11
"Vickery, Forsyth, GA",34.186103976,-84.222609746,0.376083677468026,8363da25f69e73b4c3d746f04ab522bd
"Windward, Forsyth, GA",34.08465833,-84.221499528,3.15956709174324,8a55a0aec254c38ed033b56cdc60792d
"Adair Park, Fulton, GA",33.731841,-84.410960441,0.451810810433192,f7b4830299ea861d4715bd1f15140126
"Adams Park, Fulton, GA",33.714055,-84.461195282,0.98102406507121,0beac9086d6dd4dac3b8824552f56694
"Adamsville, Fulton, GA",33.757546974,-84.501696061,1.00031526812568,29483c2c9d7d9e9d21c772109b8d26cd
"Almond Park, Fulton, GA",33.787296844,-84.461695929,0.52809547946143,da6092a31a5937cf52506659fef32c43
"Amal Heights, Fulton, GA",33.708617371,-84.399215903,0.0572993950621249,bb665e865079381ced0623e7da659683
"Amberidge, Fulton, GA",33.934001849,-84.401608767,0.122025080582684,49ecd91a82da35dd50fb33dce29e6684
"Ansley Park, Fulton, GA",33.797775853,-84.375219225,0.605676206903383,baff83ad00393edca62f29b3336dfcb3
"Arden / Habersham, Fulton, GA",33.83911315,-84.400001789,0.178247463710442,72e17f69d32641b83da35da749a8d744
"Ardmore, Fulton, GA",33.8055965,-84.397558776,0.133935114722072,f39b5a06b6d869289bfef2b29d74f8c9
"Argonne Forest, Fulton, GA",33.840218,-84.404824225,0.270485962432012,7f7b458df533571b4f8aa200d545e2bb
"Arlington Estates, Fulton, GA",33.691813,-84.539846519,0.338033819403044,0677e8b699c940c2939a60b36dc0a5e1
"Asbury Park, Fulton, GA",33.655883364,-84.408954132,0.122164804408011,c69185808e83aff77b71f3c0625c4a10
"Ashview Heights, Fulton, GA",33.750038197,-84.422414731,0.274038588167589,e359dcc0a1ad033eee88ada8629118e3
"Atlanta University Center, Fulton, GA",33.7476,-84.414309428,0.518096771952989,4653eb6211a304cc0966a676ad818967
"Atlantic Station, Fulton, GA",33.79239115,-84.396823662,0.24884872949801,c8570ecce6391e875a9c3484cf2e72df
"Atwater, Fulton, GA",33.914322825,-84.385150256,0.0249431067242454,dc867695abce544b22a1d2d4e4c0052b
"Audobon Forest West, Fulton, GA",33.726435947,-84.480841585,0.208217944564618,c62837dc4ef02bef16c03f81721a782e
"Audubon Forest, Fulton, GA",33.731811813,-84.47134532,0.79148449923474,7a46a50cdd477866896dfe932d274915
"Azalea Park, Fulton, GA",33.6626875,-84.412310901,0.121276670246386,fd7e89c36d642b5a6695fc2abe725464
"Baker Hills, Fulton, GA",33.758190573,-84.519880117,0.286598991428304,6e9bfd318ce71ae29c32abd6143b64c1
"Bakers Ferry, Fulton, GA",33.754505478,-84.52905393,0.250221760971395,0dfecef44ce6ead61fff6a22f4339687
"Bankhead, Fulton, GA",33.7695025,-84.425695817,0.651344471068227,332d513dfed09ea1f23da2ae2a5764f2
"Bankhead Courts, Fulton, GA",33.7934919,-84.502578834,0.0764986007142049,42c03daf74edc56a2ab5ce17dc2dd95c
"Beecher Hills, Fulton, GA",33.73290145,-84.461602805,0.436787938551708,10ebc026f91bfbd22189d9630a02d06b
"Ben Hill, Fulton, GA",33.66804672,-84.520890177,1.08082706224136,d15134505fc2bae92f8a6c0cf078f3df
"Ben Hill Acres, Fulton, GA",33.694664465,-84.508453533,0.147273121059899,f5d70551b5eb08f85df55b8dfbbba5ec
"Ben Hill Forest, Fulton, GA",33.6767095,-84.501835857,0.152106141278617,02f09209cddeaa096a67e4f91f3b0da8
"Ben Hill Pines, Fulton, GA",33.682696661,-84.507653295,0.0709901226633189,4b15f051df11976d4d0b7d28fad64379
"Ben Hill Terrace, Fulton, GA",33.699472512,-84.522014725,0.332488451255419,19db27d118ec56ebd171e6d4a77057fc
"Benteen Park, Fulton, GA",33.715789336,-84.363953942,0.279732174400105,54f13d6014901aed4adec2a54d8c7665
"Berkeley Park, Fulton, GA",33.796041033,-84.412870011,0.474901108987299,4b379961bb6ddb26b5368d6985496715
"Betmar LaVilla, Fulton, GA",33.707360091,-84.398393418,0.116727145437739,8c53884b9a76086772e57ef767de1171
"Blandtown, Fulton, GA",33.79304275,-84.422471365,0.811645115688347,d6facbcff3f0ddeec29e8dfa6d207ed0
"Bolton Hills, Fulton, GA",33.801610456,-84.484339598,0.0732823711835514,60881dd74197737b6a5a9362c4f1d395
"Boulder Park, Fulton, GA",33.742863665,-84.531816658,0.607698608296274,46f75db2240f54f482ce8aa7ca27b310
"Boulevard Heights, Fulton, GA",33.723569272,-84.365112281,0.225406483424491,3464ff24be5b6be0dda6dbf705e28c08
"Brandon, Fulton, GA",33.829565755,-84.420768165,0.636526686632688,5c098c3b67cfed867985b885e1a7e560
"Brentwood, Fulton, GA",33.674610101,-84.505535887,0.0755880402220057,c2dc96d3b88f78d130901698a4f03819
"Briar Glen, Fulton, GA",33.69737085,-84.50288075,0.101811170168889,77a92a11228195edc598ec599f9f27a7
"Bristol Hills, Fulton, GA",33.916362469,-84.381121596,0.032875424265828,aef49db08e0050e18910d74cbb431770
"Brookview Heights, Fulton, GA",33.7863771,-84.484425092,0.548399778703099,010e9a045c2058f59278c3b25f942a11
"Brookwood, Fulton, GA",33.8003613,-84.39500513,0.152215194097746,2915501e50efec589c27ce356cc3971f
"Brookwood Hills, Fulton, GA",33.806200811,-84.390133097,0.30078422369762,13272056d0b8452d4816cd5e70e4ccd7
"Browns Mill Park, Fulton, GA",33.6871765,-84.380627938,1.02196614773452,bc7f54e04016623d75f714235d6be3b0
"Buckhead Forest, Fulton, GA",33.84728105,-84.377688633,0.314275928458503,0ead6167902cb075489e887a76584106
"Buckhead Heights, Fulton, GA",33.8490277,-84.356856804,0.0666942856590313,33cc4eb3dd928d5ee492cc582e88d566
"Buckhead Village, Fulton, GA",33.84031625,-84.373733861,0.199042879548347,74d7b891cfd5ae385bb30a4ddda4d293
"Bush Mountain, Fulton, GA",33.727592952,-84.432390494,0.0775576236966303,af1d6e55c9cc202a37650e1fccbbda2f
"Butner / Tell, Fulton, GA",33.684962578,-84.530534738,0.22180871133616,ad2c90d16217fbaa0dbfbc6a71d39f6d
"Cabbagetown, Fulton, GA",33.7500435,-84.36621383,0.181662554089591,6d67fc4dcb588e90776dd178ff442da7
"Campbellton Road, Fulton, GA",33.702979409,-84.460320045,0.669211978146751,9a21127c0bf24425d0e0a3be652dc27a
"Capitol Gateway, Fulton, GA",33.74598772,-84.384741155,0.132509773014836,48fd21082796170326a3fc741c3726f7
"Capitol View, Fulton, GA",33.71663,-84.412991141,0.574739175708115,1975141b196b2552241f9fdef76c6c03
"Capitol View Manor, Fulton, GA",33.717548,-84.402997376,0.224838755566928,bb28507e1d4521b4c04ce9b17e552867
"Carey Park, Fulton, GA",33.7866775,-84.471812438,0.520442600098777,12e9e82a3058ae0fe1430f89a6547b36
"Carroll Heights, Fulton, GA",33.776584,-84.507358208,0.418691518804915,40c1eb9932c3998d58b9d82f94a8e8b5
"Carver Hills, Fulton, GA",33.800352237,-84.460696684,0.341405348205234,e1e5dd4f7799ca46b2d1bab8d7ac35ee
"Cascade Heights, Fulton, GA",33.722510613,-84.482301933,1.03122240838872,78280db137de01d510ec06911c0f2c51
"Cascade Road, Fulton, GA",33.727517797,-84.447257619,1.05076278331681,a6db7a0e7121251b6b5c0e8467330851
"Castleberry Hill, Fulton, GA",33.748656,-84.40133726,0.279373192903961,8b32a3343e697566de966f7684215313
"Castlewood, Fulton, GA",33.83436364,-84.412188965,0.325197465755802,bad8e7410aea2014bbc0b23c8646540b
"Center Hill, Fulton, GA",33.770060848,-84.465179682,1.1057462170251,a15b4a4f3ae2460e4049a7647de0c111
"Central Park, Fulton, GA",33.658668825,-84.402687212,0.0281961677201006,d610e0ff735674e3c5b013ddfb0d280a
"Chalet Woods, Fulton, GA",33.746609106,-84.473149682,0.119747357722633,8248d3f1ca53dfd8fcf1efc039dbc20b
"Channing Valley, Fulton, GA",33.80666805,-84.410326159,0.111013790593036,4fdb623bb2f842391f958ce41d658360
"Chastain Park, Fulton, GA",33.878518175,-84.397961724,2.92617428173358,65857488cf9cc4d1f68c7679c5659607
"Chosewood Park, Fulton, GA",33.7156925,-84.373548791,0.869647229522901,5e63faf4da500c3e7b39d10ff9095167
"Cofield Park, Fulton, GA",33.669087256,-84.411956523,0.211505437513317,bd6249e807e890de85b552ffc93da532
"Collier Heights, Fulton, GA",33.771896151,-84.484742744,1.96474279419775,cd56a0e46e9fb38d04d8b5459e035c0b
"Collier Hills, Fulton, GA",33.807451248,-84.404783021,0.234793454406214,08f2dcdd3c3d9d563d58c27ef30f3d7c
"Collier Hills North, Fulton, GA",33.809613057,-84.400163639,0.109786336842539,7bb0edee8ce274817f62e0655d4b1e4f
"Colonial Homes, Fulton, GA",33.814228431,-84.395307874,0.0429135717836436,d1ee3668f24c189e6d5d0b6667c0c76e
"Country Club of the South, Fulton, GA",34.01006725,-84.240008852,1.46918534234728,84e50ba573cf9f811d378f3afe70f4d1
"Cross Creek, Fulton, GA",33.818759,-84.426318395,0.283721295208436,c1af0646f0157a3f9caf712011b0e965
"Custer / McDonough / Guice, Fulton, GA",33.712903828,-84.354612773,0.445662005119358,6fdd77e981d5fd392a66492762410fff
"Deerwood, Fulton, GA",33.67672944,-84.510755325,0.184283037690577,31bfe69271ec77786bc528584eb7dda4
"Dixie Hills, Fulton, GA",33.758120878,-84.457270271,0.751266908116194,08dd7483afaaa3c29893ec4a5bc20674
"East Ardley Road, Fulton, GA",33.729190715,-84.493086755,0.102710426833957,3ac7ce9c7d381f874c22c01a8c9a7299
"East Chastain Park, Fulton, GA",33.86683135,-84.38429838,0.545743040286069,4664da3d8e99dae1f13e36da790015e6
"Elmco Estates, Fulton, GA",33.6912476,-84.531075049,0.206888289031143,9a228ac57713ef783c3510af299fb73f
"English Avenue, Fulton, GA",33.77420721,-84.412677741,0.829732293434154,4ab6c0fd9be3e638810c7be3b1fbcc7c
"English Park, Fulton, GA",33.793256829,-84.490569035,0.164950590111515,d89402f421bc84a9e2c8240a377f6303
"Fairburn, Fulton, GA",33.69216,-84.522885147,0.179565412487266,c2ab429687d88d8f86ab415335819c19
"Fairburn Heights, Fulton, GA",33.7722505,-84.501884642,0.533146334098546,56420e8a8c28edac1700e63b4ccdfe7a
"Fairburn Mays, Fulton, GA",33.738842,-84.512096954,0.647491895950099,0c7c714ccb170ef0d4c8cb20ca5b2bf2
"Fairburn Road / Wisteria Lane, Fulton, GA",33.750393658,-84.513806493,0.129938769448839,7f9bc83a28400f78abc752145023ffbb
"Fairburn Tell, Fulton, GA",33.681876,-84.520392343,0.276041841946089,3ec88546fa2e2951699ae6443e3abee1
"Fairway Acres, Fulton, GA",33.685180998,-84.536028526,0.192980128679676,a7dbac8789673006aef7b7f82db607f4
"Fernleaf, Fulton, GA",33.819011948,-84.439403449,0.087528285918476,8dc865886734f8464486d1388649c481
"Florida Heights, Fulton, GA",33.749396727,-84.462959762,0.389306034640201,5f7bd8e8ae78651d9efd268f4fde8875
"Fort McPherson, Fulton, GA",33.706919055,-84.434839376,0.799454320774271,74105a1a415e6c991c6c8e5d2b511956
"Fort Valley, Fulton, GA",33.70010112,-84.451019008,0.0325658891973409,5b20aa523152c019a0f2bef06d168e08
"Garden Hills, Fulton, GA",33.8288825,-84.377518715,0.754621627304692,59fee8967ca4232f281fbf59b316be82
"Georgia Tech, Fulton, GA",33.77642045,-84.398424274,0.545486611063502,61e40065bd86af3f02bea5f74455e38e
"Glenridge Hammond, Fulton, GA",33.917274305,-84.369968622,0.485753216503096,f37d6bf7d5d7045901e7f3fb7364b38e
"Glenrose Heights, Fulton, GA",33.666275,-84.388516569,1.39244247877736,3b2a82294e8f2212f5ec28cd0e3b302a
"Grant Park, Fulton, GA",33.7378285,-84.369319576,1.73909912994585,764272cbcb9c4c1a17b2e0b3e1ca91cd
"Green Acres Valley, Fulton, GA",33.729027715,-84.499431205,0.0759536644311976,1ad927e5955047c4b56681480bc1e9f3
"Green Forest Acres, Fulton, GA",33.732616832,-84.495286088,0.158499839862533,f5d4337f2298c14f371e8e2397a280de
"Greenbriar, Fulton, GA",33.682013113,-84.493081112,1.29794178438462,823f79aea66880927a00793eec8f1527
"Grove Park, Fulton, GA",33.775761181,-84.446870915,1.69421483860433,8a491c749c2995973ca3dd9df5e04367
"Hammond Park, Fulton, GA",33.677118773,-84.407635068,0.601921755179088,e29eb9e740277ffbb7d7cee5a37a1735
"Hanover West, Fulton, GA",33.822271277,-84.433201636,0.156121802808628,8770411087a76330fc22bfa9301b1730
"Harland Terrace, Fulton, GA",33.751261718,-84.477786624,0.463202542880042,ebb291b2c20b5978ed5fcae676563b36
"Harris Chiles, Fulton, GA",33.744190399,-84.418673149,0.142533880397787,79c5cc20f2786c7c7ec7d7af1a9cbef8
"Haynes Manor, Fulton, GA",33.82338415,-84.400075435,0.715430373723903,dc4b001b843ac67796584ed4d516e512
"Heards Ferry, Fulton, GA",33.9182749,-84.401211779,0.152653037774283,95aa7287dfa14c7ab8a5f773219ca997
"Heritage Valley, Fulton, GA",33.70509849,-84.501952355,0.387533535167118,b300d6ee9183ea01693afed640491ed9
"High Point, Fulton, GA",33.716813846,-84.395938256,0.101424953912694,3dab82edb4f8c3a0c0f131a8747b07ba
"Hills Park, Fulton, GA",33.800034099,-84.439090087,1.43881804495538,fdd433cf94d9aa89befe2e0475a34a0c
"Home Park, Fulton, GA",33.784771,-84.404169239,0.694266335974815,c400accca47e664f74e0ef640658575b
"Horseshoe Bend, Fulton, GA",33.980806048,-84.292205301,0.317946333088653,9546b07a8d71edb15fcf1108049a5ff4
"Horseshoe Community, Fulton, GA",33.720952208,-84.498407105,0.0533927286345585,fe25da22b6b1a60069edfce9b7f4f4eb
"Hunter Hills, Fulton, GA",33.7580125,-84.43124759,0.507282633347952,c09604fec3311626b24a6866d2a64b9c
"Huntington, Fulton, GA",33.661557228,-84.527456343,0.0568318620956385,7f80bcc92c275acf0638af88722c90a2
"Ivan Hill, Fulton, GA",33.744939028,-84.487802284,0.101027153067947,73e76438aaa2e949f3eb7aa8dd9a9f29
"Joyland, Fulton, GA",33.711919,-84.397457411,0.13975084960636,076c461e10e15f3e45fa3c77dc67da10
"Just Us, Fulton, GA",33.752821157,-84.42483306,0.0283087891825765,38c368be01938c643223fa8e0b0971cb
"Kings Forest, Fulton, GA",33.699522,-84.512682358,0.65488249123072,0c19124443903fe634720e774bf3e4e2
"Kingswood, Fulton, GA",33.855450397,-84.412446133,0.621792460983895,2bd0d8cb757964cda7af49536d87e793
"Knight Park / Howell Station, Fulton, GA",33.781454779,-84.424072292,0.538016233146178,b167d3bbc0a24dfde2b769d947d95599
"Lake Estates, Fulton, GA",33.6776377,-84.534193699,0.0799259506128799,ed009728f056c4193a25622cbe9ebb3a
"Lakewood, Fulton, GA",33.693742099,-84.373872743,0.53974619311071,56d35300008cc6872dcf78723ffe7e5d
"Lakewood Heights, Fulton, GA",33.706039584,-84.380563387,1.38291486115415,1264fd8dca15844bd1f1708710165b22
"Laurens Valley, Fulton, GA",33.709611512,-84.478488145,0.19190255137107,af1dc7a7a942fd491acbc3818d94f8ab
"Lenox, Fulton, GA",33.848322073,-84.362624262,0.212150622876614,349aca66f0f455fe2be44e743fa8caef
"Lincoln Homes, Fulton, GA",33.800207367,-84.479226061,0.259363511113763,23a275e024474a9733fadf49374e02ba
"Lindbergh / Morosgo, Fulton, GA",33.825041104,-84.365449873,0.614440123052655,d674ebd2b9a87fa276e16e6186787969
"Londenberry, Fulton, GA",33.898153541,-84.401931715,0.346980893930819,aab1635b35285fe8a87c333671421761
"Loring Heights, Fulton, GA",33.795773791,-84.402447701,0.43908997777401,77f21c7b3696d1e1de6a9fb2bb9a689b
"Magnum Manor, Fulton, GA",33.723793,-84.492089397,0.233265301246838,0022121309674bd1651c2082bc762160
"Margaret Mitchell, Fulton, GA",33.835440648,-84.435904313,0.837939630890664,386d6b99e149772716bfa2e638ff59de
"Marietta Street Artery / Bellwood, Fulton, GA",33.77528595,-84.406607374,0.171433995563317,555292fbcb87fa329ebb51a34fafd6f5
"Mays, Fulton, GA",33.741020023,-84.503719412,0.388804093928528,032dd3be5cbe73fe9fad78c821dbc613
"Meadowbrook Forest, Fulton, GA",33.692404047,-84.503049504,0.117288375888808,81d2dcf8c2585bc04142b763e9acdd1c
"Mechanicsville, Fulton, GA",33.7359241,-84.397421858,0.702534168073571,ba45247800ec33d5a7581f302d9b14fc
"Mellwood, Fulton, GA",33.687046,-84.507698116,0.0365011211231867,133700217592a0286fd5aa8466dd760f
"Memorial Park, Fulton, GA",33.821096007,-84.414364946,0.144694541089587,acd1b765461fc01e464b51c283f74aa8
"Midtown, Fulton, GA",33.786945835,-84.385302042,1.64655500748859,05edfa41c3d6a3c46c0c8753105b4a9d
"Midwest Cascade, Fulton, GA",33.7272855,-84.544424096,0.961564632090897,efb6d05d18f05c841852803482ee0a9c
"Monroe Heights, Fulton, GA",33.794650914,-84.482132855,0.385287251222256,5ebfb333c323863994e9290fe0426e92
"Moreland Park, Fulton, GA",33.669173611,-84.403208058,0.289979926425387,91fdc7c735696bd881ceaf29c697e099
"Mount Vernon Woods, Fulton, GA",33.930759345,-84.373862236,0.327001564766826,360fa7456cba3c19fa25669dea884b41
"Mountaire Springs, Fulton, GA",33.929008602,-84.394043277,0.426372362716279,28d44a935b8c97a63701dc4600c9b1e6
"Mozley Park, Fulton, GA",33.75090394,-84.435480777,0.429938792226678,4e1a4d06135a74f2327e3e09bc36cad1
"Mt. Gilead Woods, Fulton, GA",33.699974466,-84.50328499,0.0554752204329706,c581c1af6c18a4e25b5e74a0ef4a3b7f
"Mt. Paran / Northside, Fulton, GA",33.870164216,-84.422153122,2.42276168945071,be285447d9df90e23453712d8e72d69a
"Mt. Paran Parkway, Fulton, GA",33.875518253,-84.419196228,0.141974082603822,39552324e3d462f26cdaf1882a9c7be0
"Niskey Cove, Fulton, GA",33.708666224,-84.529244683,0.0823064639415386,ca9f3423f473c26905ec1b0cc5947389
"Niskey Lake, Fulton, GA",33.716014205,-84.531067241,0.420681946671991,ce89ba2996928675652c3d33a144dd45
"North Buckhead, Fulton, GA",33.8619135,-84.369134433,2.67841177259104,eb8aafd45ef6fbe50aa549214f7efa5d
